days,departure_date,now,pageid,price,title,titleid,titleurl,total 
5,2019-05-27,19,P001,20900,"愛SUN三亞乾靓海南五日",HAK05190527A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAK05190527A,20
5,2019-05-27,15,P001,25900,"遊山玩水瘋桂林～灕江精華+印象劉三姐五日(無購物、無自費)",KWL05190527A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KWL05190527A,16
6,2019-05-27,16,P001,25900,"白金版-張家界天門山、天子山、玻璃橋、鳳凰古城6日",DYG06190527A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DYG06190527A,17
5,2019-05-27,16,P001,26000,"《小城故事金三角風情》聖獅公園放天燈體驗大象便便紙DIY泰式指壓湄登叢林騎象夜間動物園五日遊",CNX05190527A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CNX05190527A,16
8,2019-05-27,19,P001,27900,"白金版-張家界天門山、黃龍洞、玻璃橋、鳳凰古城8日",CSX08190527A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CSX08190527A,20
8,2019-05-27,15,P001,27900,"走啊黔貴～貴州黃果樹、馬嶺河峽谷、織金洞、千戶苗寨臻選8日",KWE08190527A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KWE08190527A,16
5,2019-05-27,31,P001,28900,"九州長崎宮崎別府湯布院溫泉螃蟹五日-長榮",FUK05190527A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=FUK05190527A,32
5,2019-05-27,16,P001,31700,"《泰北清邁好時光》森林百萬渡假村叢林探險大象便便紙DIY夜間動物園五日遊",CNX05190527B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CNX05190527B,16
5,2019-05-27,44,P001,32900,"(早去午回)虎航名古屋立山黑部雪壁合掌村雙溫泉五日",TYO9IT0527J5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TYO9IT0527J5&sacctNo=23909068,45
5,2019-05-27,34,P001,33900,"浪漫花見新潟+黑部立山絕景溫泉美食五日-周一出發",KIJ05190527A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ05190527A,35
5,2019-05-27,18,P001,34900,"芝櫻花海北海道+道東秘境螃蟹溫泉(千千)五日-長榮",SPK05190527A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK05190527A,26
5,2019-05-27,34,P001,35900,"J新潟傳奇_新潟佐渡島小木盆舟季節採果樂閃亮之宿五日",KIJ05190527C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ05190527C,35
5,2019-05-27,34,P001,38900,"J越後新潟~立山黑部合掌村採果樂輕井澤五日",KIJ05190527B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ05190527B,35
11,2019-05-27,17,P001,49900,"春起花湧-北疆禾木村.喀納斯.巴音布魯克草原11天(濟煙)",URC11190527A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=URC11190527A,18
12,2019-05-27,41,P001,57900,"【克斯波】克羅埃西亞、斯洛維尼、波士尼亞三國12日(CA慕尼黑進出)",SPU12190527B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SPU12190527B,42
8,2019-05-27,25,P001,66900,"【典藏歐洲】俄羅斯~莫斯科.聖彼得堡.杜蘭朵餐廳.馬戲團雙城8天",MOW08190527A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=MOW08190527A,26
5,2019-05-28,20,P001,11900,"美美釜山行~滑溜溜卡丁車、道地汗蒸幕、海東龍宮寺、美人魚秀、積木村美食五日【保證不上攝影】釜航(釜山進出)",PUS05190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190528A,20
5,2019-05-28,17,P001,11999,"玩釜山住樂天~特麗愛3D奧妙藝術館、加贈溜溜卡丁車、旗艦美食五天【保證入住超五星樂天酒店+不上攝影師】虎航(邱進釜出)",TAE05190528B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TAE05190528B,17
4,2019-05-28,18,P001,12900,"海陸雙拼玩濟州~凱蒂貓、泰迪熊、鐵路自行車、噴射快艇、摩托車塗鴉雙秀四日(升等全程五花酒店)虎航",CJU04190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CJU04190528A,18
5,2019-05-28,20,P001,12900,"玩釜山就要巨濟島~金海鐵軌腳踏車(四人一台)、伊甸園溜溜卡丁車、饗宴美食五日【全程無自理餐+不上攝影】釜航(釜山進出)",PUS05190528C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190528C,20
5,2019-05-28,13,P001,13900,"超級霸氣玩釜山~OISHI霸氣海鮮桶、旗艦美食五天【保證入住三晚超五星樂天酒店(含早餐)+不上攝影】虎航(邱進釜出)",TAE05190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TAE05190528A,17
5,2019-05-28,20,P001,14900,"五星旗艦釜山行~霸氣海鮮桶、長腳蟹、飛天豬牛一家、美食版五天【保證升等五星樂天酒店+不上攝影】釜航(釜山進出)",PUS05190528B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190528B,20
5,2019-05-28,16,P001,16500,"嗨翻長灘島～小資4+1日--台灣虎航(2人成行)",KLO04190528B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO04190528B,16
5,2019-05-28,20,P001,16900,"釜法釜天(不走人蔘+土產)~蟹塔傳說(長腳蟹吃到飽+蟹膏炒飯)、入住五星樂天酒店、八公山道立公園五天-釜航(釜山進出)",PUS05190528D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190528D,20
5,2019-05-28,16,P001,19500,"嗨翻長灘島～悠閒4+1日--台灣虎航(2人成行)",KLO04190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO04190528A,16
5,2019-05-28,20,P001,21000,"「亙越在峴」-中越五日-超值版-遠東航空-早去午回",DAD05190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DAD05190528A,20
6,2019-05-28,16,P001,22500,"宿霧～鯨鯊、薄荷島、雙跳島超值5+1日-2人成行-台灣虎航",CEB06190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB06190528A,16
6,2019-05-28,16,P001,22900,"山水畫廊～廣西通靈大峽谷.德天瀑布.明仕田園悠閒6日",NNG06190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=NNG06190528A,17
5,2019-05-28,19,P001,24900,"九州長崎宮崎別府湯布院溫泉螃蟹五日(台虎)",FUK05190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=FUK05190528A,26
5,2019-05-28,16,P001,25500,"菲要好玩～歐斯陸鯨鯊、薄荷島、雙跳島5日遊-長榮《六人成行》",CEB05190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB05190528A,16
5,2019-05-28,0,P001,25900,"H北海道夢幻留壽都~旭山公園‧男山酒造‧雙溫泉五日(旭/旭)",DTS19528AKJ2,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DTS19528AKJ2,34
5,2019-05-28,15,P001,25900,"遊山玩水瘋桂林～灕江精華+印象劉三姐五日(無購物、無自費)",KWL05190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KWL05190528A,16
8,2019-05-28,17,P001,25900,"攻略山東風情~台兒莊古城.海驢島.全覽8天",YNT08190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=YNT08190528A,18
5,2019-05-28,16,P001,26000,"《小城故事金三角風情》聖獅公園放天燈體驗大象便便紙DIY泰式指壓湄登叢林騎象夜間動物園五日遊",CNX05190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CNX05190528A,16
5,2019-05-28,16,P001,26500,"菲要好玩～歐斯陸鯨鯊、墨寶沙丁魚風暴5日遊-長榮《六人成行》",CEB05190528B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB05190528B,16
5,2019-05-28,20,P001,26500,"歡樂沖繩.陽光GO5日(晚晚)",OKA05190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OKA05190528A,20
5,2019-05-28,16,P001,27700,"《泰航星空聯盟》經典情定普吉~幻多奇主題樂園五日(含稅簽)",HKT05190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HKT05190528A,17
5,2019-05-28,24,P001,27900,"北海道櫻姿煥發~旭山公園‧東藻琴村‧丹頂鶴五日(旭/旭)",DTS19528AKJ1,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DTS19528AKJ1&sacctNo=28838401,25
8,2019-05-28,16,P001,27900,"繽紛東北～高句麗遺址、長白山天池、鏡泊湖、伏爾加莊園8日",CGQ08190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CGQ08190528A,17
5,2019-05-28,20,P001,28500,"「亙越在峴」-中越五日-白金版-遠東航空-早去午回",DAD05190528C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DAD05190528C,20
5,2019-05-28,20,P001,28500,"「亙越在峴」-中越五日-豪華版-遠東航空-早去午回",DAD05190528B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DAD05190528B,20
5,2019-05-28,16,P001,28500,"菲要好玩～豪華歐斯陸5日-長榮《六人成行》",CEB05190528C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB05190528C,16
5,2019-05-28,34,P001,28900,"北海道賞芝櫻花海+道東溫泉秘境螃蟹美食五日-馬印",SPK05190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK05190528A,35
5,2019-05-28,29,P001,29900,"(晚去晚回)虎航大阪立山黑部雪壁合掌村雙溫泉五日",TYO9IT0528A5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TYO9IT0528A5&sacctNo=23909068,30
5,2019-05-28,16,P001,31700,"《泰北清邁好時光》森林百萬渡假村叢林探險大象便便紙DIY夜間動物園五日遊",CNX05190528B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CNX05190528B,16
5,2019-05-28,29,P001,31900,"(高出早午)虎航阪東立山黑部雪壁合掌村雙溫泉五日",TYO9IT0528H5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TYO9IT0528H5&sacctNo=23909068,30
8,2019-05-28,15,P001,31900,"豫見山東~雙省精緻遊8天",TNA08190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TNA08190528A,16
6,2019-05-28,9,P001,33900,"名古屋立山黑部雪牆＋峽谷鐵道‧上高地河童橋溫泉六日(星悅航空)",NGO06190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=NGO06190528A,32
8,2019-05-28,17,P001,36900,"印度傳奇~印度金三角.泰姬瑪哈陵.貴族皇宮.瑜珈體驗8天",DEL08190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DEL08190528A,18
5,2019-05-28,15,P001,38200,"《泰航星空聯盟．無購物》旗艦探索喀比五日(含稅簽)",HKT05190528B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HKT05190528B,16
8,2019-05-28,20,P001,46900,"【全球傳奇】斯里蘭卡金三角~天空之城斯基里亞.五大世界遺產８天",CMB08190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CMB08190528A,21
11,2019-05-28,17,P001,49900,"春起花湧-北疆禾木村.喀納斯.巴音布魯克草原11天(濟煙)",URC11190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=URC11190528A,18
10,2019-05-28,25,P001,57900,"【典藏歐洲】夏季歐洲~法比荷盧.四國10天",CDG10190528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CDG10190528A,26
9,2019-05-28,21,P001,64900,"【Vivid雪梨燈光節】大圓滿~凡賽斯東澳三城9天(包小費)",AUCIMB90528A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AUCIMB90528A&sacctNo=27978086,22
10,2019-05-28,20,P001,86800,"【保3新車.隱士面山房】新一品紐西蘭南北島10天(NZ直飛)",AZNZAA90528C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AZNZAA90528C&sacctNo=27978086,21
12,2019-05-28,20,P001,124800,"【日出大地升級版12天】金旅獎紐西蘭島嶼灣冰河船12天",AZNZAA90528D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AZNZAA90528D&sacctNo=27978086,21
1,2019-05-29,26,P001,1299,"杉林溪森林浴、繡球花季+火龍果農場採果一日遊",TWN01190529A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TWN01190529A,30
4,2019-05-29,10,P001,10999,"嗨翻沖繩超值自由行4日",OKA04190529E,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OKA04190529E,10
5,2019-05-29,17,P001,11999,"五星海景麗水霸氣帆船酒店(保證面海房)~麗水百萬夜景、浪漫巨濟島釜山五天【保證入住帆船酒店+不上攝影】虎航(釜山進出)",PUS05190529D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190529D,17
6,2019-05-29,18,P001,11999,"霸氣樂天美食玩粉大~玩樂天世界住樂天世界、精采絕倫亂打秀、荒妙的生肉吃到飽五日【保證不上攝影、再保證升等一晚樂天世界】",SEL05190529C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05190529C,18
5,2019-05-29,17,P001,12000,"愛玩釜山~滑溜溜卡丁車、美人魚秀、海東龍宮寺、積木村、天空步道五日【不上攝影】虎航(釜山進出)",PUS05190529B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190529B,17
5,2019-05-29,16,P001,12500,"韓國想櫻美食玩粉大~玩樂天住樂天世界、亂打秀、生肉吃到飽五日【保證不上攝影、保證升等一晚樂天世界】【台中德威】",SEL05190529B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05190529B,16
4,2019-05-29,30,P001,12900,"花遊濟州~噢雪綠茶博物館促銷4日-遠東",CJU04190529B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CJU04190529B,30
4,2019-05-29,18,P001,12900,"海陸雙拼玩濟州~凱蒂貓、泰迪熊、鐵路自行車、噴射快艇、摩托車塗鴉雙秀四日(升等全程五花酒店)虎航",CJU04190529A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CJU04190529A,18
5,2019-05-29,17,P001,12999,"玩釜山住樂天~特麗愛3D奧妙藝術館、加贈溜溜卡丁車、旗艦美食五天【保證入住超五星樂天酒店+不上攝影師】虎航(釜山進出)",PUS05190529C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190529C,17
5,2019-05-29,20,P001,13500,"釜邱雙城記~天空步道、海東龍宮寺、八公山道立公園(含纜車)五天【保證不上攝影師、大韓航空】",PUS05190529E,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190529E,20
5,2019-05-29,17,P001,14500,"釜山玩巨濟島~積木村、大陵苑天馬塚、饗宴美食宵夜餐五日【升等兩晚五花酒店、不上攝影】(虎航)(釜山進出)",PUS05190529A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190529A,17
5,2019-05-29,20,P001,15500,"越來越超值北越長安雙龍灣五日遊(越捷三星飯店+購物)",HAN05190529B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190529B,20
4,2019-05-29,16,P001,15900,"中國世家~幻彩澳門-港珠澳大橋.歡樂海洋王國.石景山公園4天",MFM04190529A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=MFM04190529A,16
5,2019-05-29,20,P001,16500,"越來越嗨北越雙龍灣摩天輪五日遊(越捷四星版+購物)",HAN05190529A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190529A,20
5,2019-05-29,22,P001,17000,"五星樂天~樂天世界酒店、DMZ非武裝地帶~豪華海鮮總匯長腳蟹吃到飽、飲料無限暢飲五日-長榮航空",SEL05190529A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05190529A,22
5,2019-05-29,16,P001,17900,"小資山東體驗~海鷗情緣、小合掌村五天",YNT05190529A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=YNT05190529A,17
5,2019-05-29,30,P001,17900,"嗨翻長灘島～小資5日-菲亞航(2人成行)-星期三出發",KLO05190529B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190529B,30
6,2019-05-29,20,P001,17900,"享戀泰國~時尚遊艇夜遊湄南河、168水流蝦燒烤六天【台中】",BKK06190529A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK06190529A,20
5,2019-05-29,36,P001,18400,"爆滿海南~三亞鹿回頭公園.大東海.文昌.陵水尊爵5天",SYX05190529A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SYX05190529A,36
4,2019-05-29,20,P001,18900,"享戀沖繩~腳踏車漫遊、海洋博、首里城、瀨長島四日(促銷團)",OKA04190529D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OKA04190529D,20
5,2019-05-29,20,P001,19500,"越來越嗨北越雙龍灣海上VILLA五日遊(越捷四星+皇海號+購物)",HAN05190529C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190529C,20
6,2019-05-29,15,P001,19500,"中國世家~絕美桂林~陽朔.船遊灕江水道.印象劉三姐秀精選6天",MFM06190529A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=MFM06190529A,16
5,2019-05-29,30,P001,20900,"嗨翻長灘島～悠閒5日-菲亞航(2人成行)-星期三出發",KLO05190529A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190529A,30
6,2019-05-29,20,P001,20900,"帝寶泰國情緣~人妖秀VIP、黃金海岸人魚灣、360度環景高空酒吧、水上市場、時尚遊艇、泰式指壓六天【台中直飛】(泰越捷)",BKK06190529B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK06190529B,20
6,2019-05-29,16,P001,22500,"宿霧～鯨鯊、薄荷島、雙跳島超值5+1日-2人成行-台灣虎航",CEB06190529A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB06190529A,16
6,2019-05-29,15,P001,22900,"水鎮之光～北京+古北水鎮6日",PEK06190529B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PEK06190529B,16
6,2019-05-29,15,P001,22900,"京津有味～北京+薊縣+清東陵+天津6天",PEK06190529A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PEK06190529A,16
4,2019-05-29,20,P001,23000,"沖繩兜兜風~恐龍森林公園、海洋博、萬座毛四天【全程升等A檔】",OKA04190529C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OKA04190529C,20
5,2019-05-29,20,P001,23000,"【泰航】玩泰瘋奇幻島五日",BKK05190529C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK05190529C,20
5,2019-05-29,6,P001,23000,"熱情巴里島~烏布泛舟、金巴蘭夕陽、龍蝦海鮮餐五日遊",DPS05190529B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190529B,6
5,2019-05-29,6,P001,24500,"跳島玩巴里-人間天堂吉利島.龍蝦美食五日",DPS05190529F,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190529F,6
5,2019-05-29,6,P001,25500,"走跳巴里島-網紅美景三島情緣五日遊(升等兩晚獨棟VILLA)",DPS05190529E,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190529E,6
5,2019-05-29,16,P001,26500,"《小城故事金三角風情》聖獅公園放天燈體驗大象便便紙DIY泰式指壓湄登叢林騎象夜間動物園五日遊",CNX05190529A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CNX05190529A,16
5,2019-05-29,15,P001,26900,"遊山玩水瘋桂林～灕江精華+印象劉三姐五日(無購物、無自費)",KWL05190529A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KWL05190529A,16
5,2019-05-29,10,P001,27500,"進擊的巴里島-海底漫步+摩托車+監獄、螃蟹龍蝦美食五日遊",DPS05190529A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190529A,10
5,2019-05-29,20,P001,28000,"【泰航】泰奢華五星半島五日（全程無購物）",BKK05190529D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK05190529D,20
5,2019-05-29,6,P001,29000,"峇里島與網美有約-國際五星酒店+金銀島網紅美景5日遊",DPS05190529G,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190529G,6
5,2019-05-29,29,P001,29900,"(晚去晚回)虎航大阪立山黑部雪壁合掌村雙溫泉五日",TYO9IT0529A5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TYO9IT0529A5&sacctNo=23909068,30
5,2019-05-29,29,P001,31900,"(高出早午)虎航東阪立山黑部雪壁合掌村雙溫泉五日",TYO9IT0529H5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TYO9IT0529H5&sacctNo=23909068,30
5,2019-05-29,16,P001,32200,"《泰北清邁好時光》森林百萬渡假村叢林探險大象便便紙DIY夜間動物園五日遊",CNX05190529B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CNX05190529B,16
